clean_review,y,clean_review1,phone,camera,battery,delivery,processor
value money display well mention,0,"['value', 'money', 'display', 'well', 'mention']",0.97194105,0.9582622,0.9702437,0.9956848,0.9636984
quite good miui alot bug much clean compare color real I ui design slickness good one must upgrade design metal frame need display need,0,"['quite', 'good', 'miui', 'alot', 'bug', 'much', 'clean', 'compare', 'color', 'real', 'i', 'ui', 'design', 'slickness', 'good', 'one', 'must', 'upgrade', 'design', 'metal', 'frame', 'need', 'display', 'need']",0.9700065,0.96480125,0.9736868,0.9955417,0.9692849
okay okay great term feature since android performance great bad mistakeif go buy look,0,"['okay', 'okay', 'great', 'term', 'feature', 'since', 'android', 'performance', 'great', 'bad', 'mistakeif', 'go', 'buy', 'look']",0.97970235,0.9752434,0.9838642,0.990883,0.9793676
normal usage gamers1 phone get little bit heat charging2 battery management good3 dark mode theme create issue apps4 camera performance okhope next miui 125 update fix bug,0,"['normal', 'usage', 'gamers1', 'phone', 'get', 'little', 'bit', 'heat', 'charging2', 'battery', 'management', 'good3', 'dark', 'mode', 'theme', 'create', 'issue', 'apps4', 'camera', 'performance', 'okhope', 'next', 'miui', '125', 'update', 'fix', 'bug']",0.98513037,0.9773383,0.98325634,0.9840217,0.9800162
use 15 daysit many software problem video gallery whatsapp playinghangingover heatinglock key work properlyscreen problem,0,"['use', '15', 'daysit', 'many', 'software', 'problem', 'video', 'gallery', 'whatsapp', 'playinghangingover', 'heatinglock', 'key', 'work', 'properlyscreen', 'problem']",0.9891208,0.9817672,0.9887228,0.9841113,0.9851521
average product,0,"['average', 'product']",0.98231745,0.9926664,0.9931723,0.9684339,0.99451566
phone slim mention ad pay review phone little light n little slim phone overall good,0,"['phone', 'slim', 'mention', 'ad', 'pay', 'review', 'phone', 'little', 'light', 'n', 'little', 'slim', 'phone', 'overall', 'good']",0.9728894,0.95678186,0.96973294,0.99686587,0.9625003
overall good product mi slim camera decent front cam could well yet well iqoo z3 nord ce camera app good option take snap make video overall worth money,0,"['overall', 'good', 'product', 'mi', 'slim', 'camera', 'decent', 'front', 'cam', 'could', 'well', 'yet', 'well', 'iqoo', 'z3', 'nord', 'ce', 'camera', 'app', 'good', 'option', 'take', 'snap', 'make', 'video', 'overall', 'worth', 'money']",0.9870851,0.98406494,0.9892268,0.9865964,0.98697937
1 overheat camera usage 5 mins2 battery much great,0,"['1', 'overheat', 'camera', 'usage', '5', 'mins2', 'battery', 'much', 'great']",0.9871706,0.9834611,0.98638827,0.9761069,0.9849473
camera quality good bt battery run v fast complete choice,0,"['camera', 'quality', 'good', 'bt', 'battery', 'run', 'v', 'fast', 'complete', 'choice']",0.98021233,0.9833752,0.98726255,0.98819184,0.9860312
phone heat bad keep charge go hot plus keypad also bad type alphabet value money make replacement request seller reject flipkart kindly look experience I say buy phone,0,"['phone', 'heat', 'bad', 'keep', 'charge', 'go', 'hot', 'plus', 'keypad', 'also', 'bad', 'type', 'alphabet', 'value', 'money', 'make', 'replacement', 'request', 'seller', 'reject', 'flipkart', 'kindly', 'look', 'experience', 'i', 'say', 'buy', 'phone']",0.98944354,0.9858633,0.9920134,0.98426235,0.9897021
cam disappoint,0,"['cam', 'disappoint']",0.9312848,0.9128189,0.92533934,0.99214244,0.91814274
touch work properly go return,0,"['touch', 'work', 'properly', 'go', 'return']",0.98507047,0.9910216,0.9951633,0.9711064,0.9950428
front camera quality poor,0,"['front', 'camera', 'quality', 'poor']",0.97524303,0.9750611,0.9827735,0.9892801,0.9799798
worth price,0,"['worth', 'price']",0.97837347,0.9789392,0.98336,0.9919059,0.9825263
phone bad black spot spread background shift dark mode I expect xiaomi,0,"['phone', 'bad', 'black', 'spot', 'spread', 'background', 'shift', 'dark', 'mode', 'i', 'expect', 'xiaomi']",0.979154,0.97297263,0.9805342,0.9946902,0.9770991
waste moneybought 8 gb 128gbhange issuelagge issueprosessor slow,0,"['waste', 'moneybought', '8', 'gb', '128gbhange', 'issuelagge', 'issueprosessor', 'slow']",0.9831675,0.9764511,0.9813752,0.9769659,0.9791706
waste money productcamera good battery poor phone heat much every single timedont buy product miui lagy music app crush every time pout face pout face pout face,0,"['waste', 'money', 'productcamera', 'good', 'battery', 'poor', 'phone', 'heat', 'much', 'every', 'single', 'timedont', 'buy', 'product', 'miui', 'lagy', 'music', 'app', 'crush', 'every', 'time', 'pout', 'face', 'pout', 'face', 'pout', 'face']",0.9748939,0.9773905,0.9822581,0.9898193,0.9810608
hey everyone think phone please buy many app miss phone xaomi video player dailer pay sm app every app replace google,0,"['hey', 'everyone', 'think', 'phone', 'please', 'buy', 'many', 'app', 'miss', 'phone', 'xaomi', 'video', 'player', 'dailer', 'pay', 'sm', 'app', 'every', 'app', 'replace', 'google']",0.9863518,0.97711915,0.9857968,0.99026096,0.9817854
lag touch response good,0,"['lag', 'touch', 'response', 'good']",0.9864086,0.98934186,0.99158067,0.9639043,0.9914939
display issue black pixellation,0,"['display', 'issue', 'black', 'pixellation']",0.9365944,0.92480767,0.9369955,0.996191,0.93070114
bad,0,['bad'],0.9833915,0.9781075,0.9869377,0.94750535,0.98054343
bed experience mobile I get product camera issuewhen I replace speaker issu,0,"['bed', 'experience', 'mobile', 'i', 'get', 'product', 'camera', 'issuewhen', 'i', 'replace', 'speaker', 'issu']",0.97055846,0.96699256,0.9743763,0.99692667,0.97128594
33w fast charge work bad mon5,0,"['33w', 'fast', 'charge', 'work', 'bad', 'mon5']",0.98233855,0.9737618,0.9743998,0.94334847,0.9732249
sometimes face heating problembattery backup expectedmobile get stuck receive call ounce call finish even sometime get hang watch videoseven lodge complaint request replacement action take short waste money,0,"['sometimes', 'face', 'heating', 'problembattery', 'backup', 'expectedmobile', 'get', 'stuck', 'receive', 'call', 'ounce', 'call', 'finish', 'even', 'sometime', 'get', 'hang', 'watch', 'videoseven', 'lodge', 'complaint', 'request', 'replacement', 'action', 'take', 'short', 'waste', 'money']",0.9844129,0.980214,0.9857902,0.98972064,0.9830817
satisfied productalot bugdouble tap screen lock function workingwaste moneybetter go switch another brand,0,"['satisfied', 'productalot', 'bugdouble', 'tap', 'screen', 'lock', 'function', 'workingwaste', 'moneybetter', 'go', 'switch', 'another', 'brand']",0.9832302,0.97913575,0.9863325,0.9899741,0.9829123
waste money,0,"['waste', 'money']",0.99390686,0.98277485,0.9876885,0.95644647,0.9837511
bad hardware experience display flicker,0,"['bad', 'hardware', 'experience', 'display', 'flicker']",0.9789502,0.97424096,0.9811012,0.995006,0.9782082
look goodcamera poorheating problem almost every time chargingnetwork connectivity poorhidden charge emi transaction body suffer lot problem still flipkart helpso thatvery bad side I go consumer forumnow network connectivity poor every drop,0,"['look', 'goodcamera', 'poorheating', 'problem', 'almost', 'every', 'time', 'chargingnetwork', 'connectivity', 'poorhidden', 'charge', 'emi', 'transaction', 'body', 'suffer', 'lot', 'problem', 'still', 'flipkart', 'helpso', 'thatvery', 'bad', 'side', 'i', 'go', 'consumer', 'forumnow', 'network', 'connectivity', 'poor', 'every', 'drop']",0.9828771,0.9759622,0.9844814,0.9923872,0.9803095
bad performance good product continuously use overheat smartphone,0,"['bad', 'performance', 'good', 'product', 'continuously', 'use', 'overheat', 'smartphone']",0.98492086,0.9854617,0.9907941,0.9802648,0.9896177
bas experience,0,"['bas', 'experience']",0.9865569,0.9792261,0.98539144,0.9899515,0.98258847
torch focus low system hang sometimes,0,"['torch', 'focus', 'low', 'system', 'hang', 'sometimes']",0.9845375,0.98634887,0.9890179,0.9850726,0.988718
bad experience I phone battery cheap I try last 6 day problem solve,0,"['bad', 'experience', 'i', 'phone', 'battery', 'cheap', 'i', 'try', 'last', '6', 'day', 'problem', 'solve']",0.98732233,0.97848964,0.9860755,0.98952657,0.9827321
swipe screen smooth,0,"['swipe', 'screen', 'smooth']",0.98652285,0.9798653,0.98529226,0.9897995,0.98338866
battery battery drain fast screen quality good bad quality product famous xiaomi I deceive buy,0,"['battery', 'battery', 'drain', 'fast', 'screen', 'quality', 'good', 'bad', 'quality', 'product', 'famous', 'xiaomi', 'i', 'deceive', 'buy']",0.95130616,0.94723165,0.9578555,0.99654305,0.95264786
look weight battery performance good even per opinion bad mobile phone reason 1 auto call recorder save memory folder 2 direct video call always need duo application 3 pre instal wps software could open pdf ppt file directly 4 seperate slot memory card feature develop mobile,0,"['look', 'weight', 'battery', 'performance', 'good', 'even', 'per', 'opinion', 'bad', 'mobile', 'phone', 'reason', '1', 'auto', 'call', 'recorder', 'save', 'memory', 'folder', '2', 'direct', 'video', 'call', 'always', 'need', 'duo', 'application', '3', 'pre', 'instal', 'wps', 'software', 'could', 'open', 'pdf', 'ppt', 'file', 'directly', '4', 'seperate', 'slot', 'memory', 'card', 'feature', 'develop', 'mobile']",0.98489803,0.9791152,0.98579645,0.99036634,0.9828496
think go something new xaomi old heating issue,0,"['think', 'go', 'something', 'new', 'xaomi', 'old', 'heating', 'issue']",0.96056336,0.9439386,0.95738494,0.9955543,0.9493491
waste precious money I fool look performance good,0,"['waste', 'precious', 'money', 'i', 'fool', 'look', 'performance', 'good']",0.9830804,0.9805486,0.9862483,0.98985225,0.9841514
bad touch panel high pricewith poor service,0,"['bad', 'touch', 'panel', 'high', 'pricewith', 'poor', 'service']",0.97385895,0.9693612,0.9763007,0.9965174,0.97358173
wrost product price,0,"['wrost', 'product', 'price']",0.97375596,0.98137885,0.983739,0.9869976,0.98467255
look like cheap productnot worthable,0,"['look', 'like', 'cheap', 'productnot', 'worthable']",0.98746204,0.98834264,0.9918651,0.982933,0.99158025
product look cheap I buy breeze blue colour sim ejectior damage light weight ok feel hand much premium way I think I waste money I always prefer xiaomi friend family last purchase xiaomi phone I never buy brand quality cheap,0,"['product', 'look', 'cheap', 'i', 'buy', 'breeze', 'blue', 'colour', 'sim', 'ejectior', 'damage', 'light', 'weight', 'ok', 'feel', 'hand', 'much', 'premium', 'way', 'i', 'think', 'i', 'waste', 'money', 'i', 'always', 'prefer', 'xiaomi', 'friend', 'family', 'last', 'purchase', 'xiaomi', 'phone', 'i', 'never', 'buy', 'brand', 'quality', 'cheap']",0.96415424,0.9581804,0.9677502,0.9983436,0.9632544
phone heating voice clear speaker work well display good phone hanging,0,"['phone', 'heating', 'voice', 'clear', 'speaker', 'work', 'well', 'display', 'good', 'phone', 'hanging']",0.98672056,0.9777239,0.9852344,0.9853265,0.9812311
trash mobile hand set purchase use samsung m31s I must say far superior mioverheat little use use camera charge caller hear clearly speaker modeonly plus point light weight back designi also find display m31s well m21 much well detailed mi 11 lite trash,0,"['trash', 'mobile', 'hand', 'set', 'purchase', 'use', 'samsung', 'm31s', 'i', 'must', 'say', 'far', 'superior', 'mioverheat', 'little', 'use', 'use', 'camera', 'charge', 'caller', 'hear', 'clearly', 'speaker', 'modeonly', 'plus', 'point', 'light', 'weight', 'back', 'designi', 'also', 'find', 'display', 'm31s', 'well', 'm21', 'much', 'well', 'detailed', 'mi', '11', 'lite', 'trash']",0.97603685,0.9693891,0.976442,0.99441236,0.9731235
bad,0,['bad'],0.9833915,0.9781075,0.9869377,0.94750535,0.98054343
everything okay I love phone drawback place insert headphone I mean 35 mm jack compromise take thought buy,0,"['everything', 'okay', 'i', 'love', 'phone', 'drawback', 'place', 'insert', 'headphone', 'i', 'mean', '35', 'mm', 'jack', 'compromise', 'take', 'thought', 'buy']",0.9862626,0.9778739,0.9848139,0.98892164,0.98133785
heating alwaysfront camera poor performancecall always disconnectingwhile speak within second automatically disconnectingtotally mess,0,"['heating', 'alwaysfront', 'camera', 'poor', 'performancecall', 'always', 'disconnectingwhile', 'speak', 'within', 'second', 'automatically', 'disconnectingtotally', 'mess']",0.9820914,0.9741006,0.9811537,0.9926163,0.9772659
ok,0,['ok'],0.9756506,0.9707663,0.97244656,0.94239324,0.97318304
need improve battery backup,0,"['need', 'improve', 'battery', 'backup']",0.98446816,0.9815423,0.9885783,0.98846143,0.9857088
look buy mi11 lite please bye go unother one,0,"['look', 'buy', 'mi11', 'lite', 'please', 'bye', 'go', 'unother', 'one']",0.9792008,0.96827155,0.97655183,0.98956525,0.97221386
overall good product mi slim camera decent front cam could well yet well iqoo z3 nord ce camera app good option take snap make video overall worth money,0,"['overall', 'good', 'product', 'mi', 'slim', 'camera', 'decent', 'front', 'cam', 'could', 'well', 'yet', 'well', 'iqoo', 'z3', 'nord', 'ce', 'camera', 'app', 'good', 'option', 'take', 'snap', 'make', 'video', 'overall', 'worth', 'money']",0.9870851,0.98406494,0.9892268,0.9865964,0.98697937
1 overheat camera usage 5 mins2 battery much great,0,"['1', 'overheat', 'camera', 'usage', '5', 'mins2', 'battery', 'much', 'great']",0.9871706,0.9834611,0.98638827,0.9761069,0.9849473
camera quality good bt battery run v fast complete choice,0,"['camera', 'quality', 'good', 'bt', 'battery', 'run', 'v', 'fast', 'complete', 'choice']",0.98021233,0.9833752,0.98726255,0.98819184,0.9860312
phone heat bad keep charge go hot plus keypad also bad type alphabet value money make replacement request seller reject flipkart kindly look experience I say buy phone,0,"['phone', 'heat', 'bad', 'keep', 'charge', 'go', 'hot', 'plus', 'keypad', 'also', 'bad', 'type', 'alphabet', 'value', 'money', 'make', 'replacement', 'request', 'seller', 'reject', 'flipkart', 'kindly', 'look', 'experience', 'i', 'say', 'buy', 'phone']",0.98944354,0.9858633,0.9920134,0.98426235,0.9897021
cam disappoint,0,"['cam', 'disappoint']",0.9312848,0.9128189,0.92533934,0.99214244,0.91814274
touch work properly go return,0,"['touch', 'work', 'properly', 'go', 'return']",0.98507047,0.9910216,0.9951633,0.9711064,0.9950428
front camera quality poor,0,"['front', 'camera', 'quality', 'poor']",0.97524303,0.9750611,0.9827735,0.9892801,0.9799798
worth price,0,"['worth', 'price']",0.97837347,0.9789392,0.98336,0.9919059,0.9825263
phone bad black spot spread background shift dark mode I expect xiaomi,0,"['phone', 'bad', 'black', 'spot', 'spread', 'background', 'shift', 'dark', 'mode', 'i', 'expect', 'xiaomi']",0.979154,0.97297263,0.9805342,0.9946902,0.9770991
waste moneybought 8 gb 128gbhange issuelagge issueprosessor slow,0,"['waste', 'moneybought', '8', 'gb', '128gbhange', 'issuelagge', 'issueprosessor', 'slow']",0.9831675,0.9764511,0.9813752,0.9769659,0.9791706
waste money productcamera good battery poor phone heat much every single timedont buy product miui lagy music app crush every time pout face pout face pout face,0,"['waste', 'money', 'productcamera', 'good', 'battery', 'poor', 'phone', 'heat', 'much', 'every', 'single', 'timedont', 'buy', 'product', 'miui', 'lagy', 'music', 'app', 'crush', 'every', 'time', 'pout', 'face', 'pout', 'face', 'pout', 'face']",0.9748939,0.9773905,0.9822581,0.9898193,0.9810608
hey everyone think phone please buy many app miss phone xaomi video player dailer pay sm app every app replace google,0,"['hey', 'everyone', 'think', 'phone', 'please', 'buy', 'many', 'app', 'miss', 'phone', 'xaomi', 'video', 'player', 'dailer', 'pay', 'sm', 'app', 'every', 'app', 'replace', 'google']",0.9863518,0.97711915,0.9857968,0.99026096,0.9817854
