,Application. ID,Age,Gender,Location,Siblings,RAM-1 Score,RAM-2 Score,HS Score,School Rank,SOP,Admission Status,Parents Edu._M,Parents Edu._M+F
3050,Ref#29492,16,1,3,1,61,73,64,1,3.0,0,0,0
3051,Ref#31118,19,1,3,1,70,84,44,1,1.5,0,1,0
3052,Ref#37749,15,1,1,1,80,96,22,3,3.0,1,0,1
3053,Ref#37886,20,0,3,0,66,79,53,2,4.5,1,0,1
3054,Ref#40922,17,0,3,0,73,87,38,3,2.0,0,0,0
3055,Ref#41952,16,0,1,0,53,63,82,3,4.0,1,1,0
3056,Ref#43913,15,1,2,1,68,81,49,3,1.5,1,0,1
3057,Ref#46384,23,0,1,1,51,61,86,3,2.0,1,1,0
3058,Ref#46579,23,1,2,0,62,74,62,1,2.0,0,1,0
3059,Ref#47445,18,1,2,1,72,86,40,3,1.0,1,0,1
3060,Ref#27727,22,0,2,0,63,75,61,2,3.0,0,1,0
3061,Ref#30998,15,0,2,1,71,85,43,2,1.5,0,1,0
3062,Ref#45675,18,1,2,1,51,61,87,3,4.0,1,1,0
3063,Ref#48024,18,0,1,0,52,62,85,3,4.0,1,0,0
3064,Ref#69631,19,1,2,0,76,91,32,3,3.0,1,0,1
3065,Ref#99515,18,1,1,0,84,100,15,2,2.0,1,0,0
3066,Ref#10786,22,0,3,0,81,97,21,3,3.5,1,0,0
3067,Ref#11931,20,0,2,1,53,63,83,3,1.5,1,0,1
3068,Ref#14735,20,1,1,1,57,68,74,3,1.5,0,1,0
3069,Ref#16094,23,0,2,0,80,96,23,3,3.0,1,0,1
3070,Ref#18689,16,1,3,0,89,100,10,1,3.5,1,0,1
3071,Ref#22806,19,0,3,0,51,61,87,3,3.0,1,1,0
3072,Ref#23562,16,1,3,0,50,60,89,1,3.0,0,1,0
3073,Ref#23915,17,1,3,0,71,85,43,1,4.0,1,0,1
3074,Ref#26584,19,1,1,1,56,67,76,2,3.5,1,0,1
3075,Ref#27544,15,1,1,1,79,94,26,3,4.5,1,1,0
3076,Ref#28535,19,1,3,1,60,72,67,3,2.0,0,1,0
3077,Ref#29156,18,1,1,1,79,94,26,2,4.5,1,0,1
3078,Ref#29427,18,0,3,1,53,63,83,3,3.5,1,0,1
3079,Ref#32618,18,0,1,1,89,100,10,1,4.5,1,0,0
3080,Ref#34504,18,0,3,1,73,87,39,3,2.5,0,0,0
3081,Ref#37204,23,0,1,1,64,76,59,2,3.5,1,1,0
3082,Ref#37918,19,1,1,0,86,100,13,2,3.0,1,1,0
3083,Ref#42785,15,1,3,1,56,67,76,2,1.5,0,1,0
3084,Ref#43089,21,0,3,0,55,66,78,3,1.5,1,1,0
3085,Ref#44708,16,0,3,0,65,78,56,2,3.5,1,0,0
3086,Ref#46929,21,1,3,0,88,100,11,3,2.0,1,0,0
3087,Ref#48773,21,0,3,1,88,100,11,2,4.5,1,1,0
3088,Ref#48845,15,1,3,0,59,70,70,3,3.5,1,0,0
3089,Ref#49975,20,0,3,0,59,70,70,1,1.5,0,0,0
3090,Ref#26662,18,0,1,0,65,78,57,3,4.0,1,0,1
3091,Ref#28412,19,0,1,0,69,82,49,3,4.5,1,0,0
3092,Ref#29287,15,0,3,1,86,100,14,3,1.5,1,0,0
3093,Ref#30736,16,1,3,1,63,75,62,2,2.5,0,0,0
3094,Ref#49222,23,1,2,1,89,100,11,2,2.0,1,0,0
3095,Ref#53171,18,1,2,0,86,100,14,3,4.5,1,1,0
3096,Ref#69260,22,1,1,1,68,81,51,3,2.0,0,1,0
3097,Ref#85819,21,1,1,1,78,93,29,1,2.0,1,0,0
3098,Ref#96045,18,1,2,0,68,81,51,1,1.0,0,1,0
3099,Ref#11877,19,0,3,0,71,85,44,1,4.0,1,0,0
3100,Ref#12702,19,1,2,0,78,93,29,2,4.5,1,0,1
3101,Ref#14002,19,0,1,0,61,73,66,2,1.0,0,0,0
3102,Ref#15125,22,1,2,1,64,76,60,2,4.0,1,0,1
3103,Ref#15315,19,0,1,1,68,81,51,3,2.5,0,0,0
3104,Ref#15323,15,1,1,0,57,68,75,2,4.5,1,1,0
3105,Ref#15711,22,1,2,0,62,74,64,1,4.0,1,1,0
3106,Ref#18209,20,1,3,1,85,100,15,1,1.5,1,0,1
3107,Ref#20177,17,1,2,1,55,66,79,1,2.0,0,1,0
3108,Ref#21331,19,1,2,1,73,87,40,3,3.0,0,1,0
3109,Ref#23253,19,0,2,0,74,88,38,3,1.0,0,1,0
3110,Ref#26969,22,0,3,1,58,69,73,3,4.5,1,0,1
3111,Ref#30105,18,1,3,0,80,96,24,1,3.0,1,0,0
3112,Ref#35118,19,0,2,0,79,94,27,1,4.5,1,0,0
3113,Ref#35356,15,1,1,1,51,61,88,1,4.0,1,1,0
3114,Ref#38218,18,0,2,0,71,85,44,3,1.5,0,0,1
3115,Ref#39696,23,0,3,1,58,69,73,3,4.5,1,1,0
3116,Ref#41971,21,1,1,0,56,67,77,1,1.5,0,1,0
3117,Ref#44512,22,0,1,1,66,79,55,2,3.5,1,0,0
3118,Ref#47509,18,1,1,1,88,100,12,2,1.0,1,1,0
3119,Ref#57083,19,0,3,0,56,67,78,1,2.5,0,1,0
3120,Ref#82548,22,1,1,0,74,88,39,2,3.5,1,0,0
3121,Ref#15336,17,0,3,0,51,61,89,2,2.0,0,0,0
3122,Ref#17852,20,1,1,0,57,68,76,3,4.0,1,0,0
3123,Ref#18084,15,0,2,1,72,86,43,1,3.5,1,1,0
3124,Ref#20110,19,0,1,1,90,100,11,2,4.5,1,0,1
3125,Ref#23004,15,0,1,1,81,97,23,3,2.5,1,0,0
3126,Ref#23789,21,0,1,1,89,100,12,2,1.0,1,0,0
3127,Ref#24294,16,0,1,1,76,91,34,3,4.5,1,0,1
3128,Ref#27102,17,0,1,0,66,79,56,2,3.0,0,0,0
3129,Ref#30507,16,0,2,0,86,100,15,2,2.5,1,0,1
3130,Ref#32747,17,1,1,0,78,93,30,2,2.0,1,0,0
3131,Ref#34538,18,1,1,0,72,86,43,3,4.5,1,1,0
3132,Ref#37100,20,1,1,1,67,80,54,3,1.0,0,1,0
3133,Ref#38030,18,0,1,0,62,74,65,3,3.5,1,0,0
3134,Ref#40232,16,0,1,0,70,84,47,2,3.5,1,0,0
3135,Ref#44583,20,1,1,0,54,64,83,3,1.0,1,1,0
3136,Ref#44996,15,0,1,1,63,75,63,3,1.0,0,1,0
3137,Ref#45210,23,0,3,1,69,82,50,2,2.5,1,0,1
3138,Ref#45464,15,1,2,1,62,74,65,3,4.5,1,0,1
3139,Ref#48895,23,1,2,0,67,80,54,2,3.0,0,0,0
3140,Ref#49437,15,1,3,1,65,78,58,2,5.0,1,0,0
3141,Ref#49811,18,0,1,1,78,93,30,3,1.5,1,0,0
3142,Ref#49847,23,0,1,0,83,99,19,3,3.5,1,0,0
3143,Ref#20059,18,0,2,1,92,100,10,3,4.0,1,0,0
3144,Ref#29563,16,1,3,0,80,96,26,2,4.0,1,0,1
3145,Ref#40289,23,1,3,0,89,100,13,1,2.0,1,0,0
3146,Ref#65176,17,1,2,0,65,78,59,2,3.5,1,0,0
3147,Ref#66028,15,0,1,0,60,72,70,3,1.0,0,1,0
3148,Ref#82999,15,0,2,1,86,100,16,2,3.0,1,0,1
3149,Ref#90952,21,0,2,1,65,78,59,3,2.5,1,0,1
3150,Ref#95544,19,1,1,0,74,88,40,1,2.5,0,0,1
3151,Ref#97741,22,0,2,0,92,100,10,3,4.5,1,1,0
3152,Ref#11994,15,0,3,0,73,87,42,2,2.0,0,1,0
3153,Ref#12320,16,0,2,1,86,100,16,2,1.0,1,0,1
3154,Ref#13458,20,0,2,0,80,96,26,2,4.0,1,0,1
3155,Ref#15039,17,0,3,0,87,100,15,1,3.0,1,0,0
3156,Ref#15556,21,0,1,0,85,100,17,3,3.0,1,0,1
3157,Ref#15900,16,0,2,0,62,74,66,1,1.0,0,0,0
3158,Ref#16964,15,1,1,1,53,63,86,2,4.5,1,0,0
3159,Ref#18224,23,1,1,1,63,75,64,3,2.5,1,0,1
3160,Ref#18395,21,1,2,0,72,86,44,1,3.5,1,1,0
3161,Ref#19635,20,1,2,1,74,88,40,2,4.0,1,1,0
3162,Ref#20259,17,0,2,0,68,81,53,2,1.5,0,1,0
3163,Ref#23704,17,1,1,1,55,66,81,2,3.0,1,0,1
3164,Ref#23727,18,0,3,0,92,100,10,3,4.0,1,0,1
3165,Ref#23985,17,1,1,1,79,94,29,1,1.0,1,1,0
3166,Ref#24054,19,0,2,0,85,100,17,1,3.0,1,0,0
3167,Ref#29289,19,1,1,0,91,100,11,2,3.0,1,1,0
3168,Ref#30733,19,1,3,1,70,84,48,2,1.5,0,0,0
3169,Ref#31775,18,0,2,1,77,92,33,3,2.0,1,0,0
3170,Ref#32515,17,1,1,0,85,100,17,2,1.5,1,1,0
3171,Ref#33462,16,1,1,1,64,76,62,1,2.0,1,0,1
3172,Ref#33494,23,1,3,0,75,90,37,2,1.0,0,1,0
3173,Ref#37431,17,0,2,1,82,98,22,3,3.5,1,0,1
3174,Ref#37579,20,1,2,0,88,100,14,1,3.5,1,1,0
3175,Ref#37896,20,1,3,0,71,85,46,2,3.5,1,0,0
3176,Ref#40250,18,1,1,1,71,85,46,2,2.5,1,0,1
3177,Ref#41524,20,0,1,1,77,92,33,1,4.0,1,1,0
3178,Ref#42084,21,1,3,0,69,82,51,1,4.5,1,0,0
3179,Ref#44195,16,0,2,1,55,66,81,1,2.0,0,1,0
3180,Ref#44489,17,0,3,1,85,100,17,2,3.0,1,1,0
3181,Ref#44644,20,1,1,1,80,96,26,3,4.0,1,1,0
3182,Ref#49669,16,1,2,1,87,100,15,1,2.0,1,0,1
3183,Ref#15467,22,0,2,1,76,91,36,2,4.0,1,0,1
3184,Ref#30868,19,1,3,1,64,76,63,2,1.5,0,0,0
3185,Ref#31728,20,0,2,1,75,90,38,2,3.5,1,0,0
3186,Ref#41159,21,1,1,1,86,100,17,1,2.0,1,0,1
3187,Ref#61915,16,1,3,0,77,92,34,2,4.5,1,0,1
3188,Ref#11058,15,1,2,1,93,100,10,3,5.0,1,1,0
3189,Ref#14181,21,0,3,1,87,100,16,1,4.0,1,0,1
3190,Ref#14399,23,0,2,0,92,100,11,1,2.0,1,0,0
3191,Ref#14421,18,0,3,1,64,76,63,2,2.5,1,0,1
3192,Ref#15628,21,1,1,0,90,100,13,1,4.5,1,0,1
3193,Ref#15655,16,0,1,1,73,87,43,3,4.5,1,0,0
3194,Ref#16232,19,0,2,0,85,100,18,2,2.5,1,0,0
3195,Ref#16732,17,0,2,1,76,91,36,2,1.5,1,0,0
3196,Ref#16931,22,0,1,0,51,61,91,3,3.0,1,0,0
3197,Ref#18381,16,1,2,0,73,87,43,3,1.5,0,0,1
3198,Ref#18936,16,0,2,1,91,100,12,1,2.0,1,1,0
3199,Ref#19087,19,1,1,1,87,100,16,1,3.5,1,1,0
3200,Ref#19597,16,1,3,1,60,72,71,3,4.0,1,0,1
3201,Ref#19817,17,1,1,1,64,76,63,1,1.5,0,1,0
3202,Ref#20629,22,1,1,0,53,63,87,3,2.0,1,1,0
3203,Ref#24010,19,0,3,1,91,100,12,3,3.0,1,1,0
3204,Ref#27712,22,0,1,1,81,97,25,1,2.0,1,0,1
3205,Ref#30167,16,0,2,1,88,100,15,2,2.5,1,0,0
3206,Ref#32016,17,1,1,0,60,72,71,1,3.5,1,1,0
3207,Ref#37779,15,1,2,1,70,84,49,3,5.0,1,0,1
3208,Ref#40897,18,1,2,1,83,99,21,1,3.5,1,0,1
3209,Ref#46762,16,0,2,0,62,74,67,2,2.0,0,0,1
3210,Ref#47000,21,0,2,1,52,62,89,1,4.0,1,1,0
3211,Ref#47220,19,1,1,0,63,75,65,3,4.5,1,1,0
3212,Ref#48237,19,1,3,0,58,69,76,2,2.5,0,0,0
3213,Ref#86856,23,0,2,1,66,79,59,3,4.0,1,0,1
3214,Ref#29046,23,1,2,0,65,78,61,3,2.5,0,0,0
3215,Ref#43829,18,1,1,1,71,85,48,1,1.5,0,1,0
3216,Ref#47456,16,0,1,1,61,73,70,3,4.0,1,0,1
3217,Ref#65872,20,0,2,0,72,86,46,2,1.5,0,0,1
3218,Ref#66155,22,0,2,1,92,100,12,1,4.0,1,1,0
3219,Ref#91154,19,1,2,0,54,64,86,3,2.0,1,1,0
3220,Ref#10324,17,0,1,1,87,100,17,1,1.0,1,1,0
3221,Ref#10932,15,0,1,1,79,94,31,3,4.0,1,0,1
3222,Ref#10969,18,0,3,1,70,84,50,3,3.0,0,1,0
3223,Ref#11071,16,0,2,1,75,90,39,1,3.5,1,1,0
3224,Ref#11288,17,1,2,0,58,69,77,2,1.5,0,0,1
3225,Ref#14272,22,1,2,0,73,87,44,1,4.5,1,0,1
3226,Ref#19130,22,0,3,0,55,66,83,3,4.5,1,1,0
3227,Ref#19515,16,0,1,0,61,73,70,3,3.5,1,0,0
3228,Ref#19579,18,1,2,0,79,94,31,1,4.0,1,0,1
3229,Ref#19775,18,0,1,0,69,82,53,2,2.5,0,1,0
3230,Ref#22531,19,1,2,1,52,62,90,3,2.0,1,1,0
3231,Ref#22951,23,1,1,0,74,88,42,3,2.5,0,1,0
3232,Ref#23769,16,1,2,1,74,88,42,3,2.0,0,0,0
3233,Ref#27403,16,1,3,0,66,79,59,3,1.5,0,0,0
3234,Ref#30847,19,1,1,1,93,100,11,3,1.5,1,1,0
3235,Ref#31181,19,0,3,1,62,74,68,2,1.0,1,0,1
3236,Ref#36808,17,1,3,0,92,100,12,2,4.5,1,1,0
3237,Ref#37005,22,1,2,1,65,78,61,2,1.5,0,0,0
3238,Ref#39053,20,1,3,0,87,100,17,1,2.5,1,0,0
3239,Ref#39332,19,0,3,1,73,87,44,2,2.0,0,0,0
3240,Ref#42176,22,0,2,1,89,100,15,1,3.0,1,0,1
3241,Ref#45436,19,0,1,0,64,76,64,3,2.5,0,1,0
3242,Ref#47218,18,1,2,0,71,85,48,2,1.5,0,0,1
3243,Ref#48487,15,0,1,1,80,96,28,2,3.5,1,0,1
3244,Ref#49850,23,1,2,1,85,100,19,1,3.0,1,0,1
3245,Ref#19892,22,0,3,0,87,100,18,3,2.5,1,1,0
3246,Ref#23050,18,1,3,1,57,68,80,3,4.5,1,0,0
3247,Ref#48343,15,0,1,0,68,81,56,3,2.5,0,0,1
3248,Ref#52320,20,1,3,0,50,60,95,3,2.0,1,0,1
3249,Ref#55938,19,0,1,1,60,72,73,3,4.0,1,1,0
3250,Ref#57527,19,1,3,0,69,82,54,1,2.5,0,0,0
3251,Ref#62614,19,0,3,0,89,100,16,1,4.5,1,0,0
3252,Ref#76983,17,1,2,1,95,100,10,2,3.0,1,0,1
3253,Ref#99692,16,1,2,1,73,87,45,2,2.0,1,0,1
3254,Ref#10702,22,1,3,1,68,81,56,1,3.5,1,1,0
3255,Ref#13971,17,1,3,1,92,100,13,2,3.0,1,1,0
3256,Ref#13999,19,1,1,1,94,100,11,2,4.0,1,1,0
3257,Ref#23110,21,0,2,1,83,99,23,2,4.0,1,1,0
3258,Ref#23906,23,0,1,0,82,98,25,1,1.5,1,0,0
3259,Ref#24460,18,1,2,0,70,84,51,2,2.0,0,0,1
3260,Ref#29880,23,0,3,0,95,100,10,1,4.0,1,0,1
3261,Ref#30758,16,0,2,0,65,78,62,1,2.0,0,0,1
3262,Ref#32118,18,1,2,0,86,100,19,3,3.0,1,1,0
3263,Ref#32130,16,1,3,1,95,100,10,1,2.5,1,1,0
3264,Ref#33312,23,1,1,1,90,100,15,1,4.5,1,0,0
3265,Ref#34040,22,1,2,1,70,84,51,1,4.0,1,1,0
3266,Ref#36856,16,0,1,0,90,100,15,1,1.0,1,1,0
3267,Ref#38933,16,1,2,0,87,100,18,1,4.5,1,0,0
3268,Ref#39795,16,0,3,1,73,87,45,3,3.0,0,1,0
3269,Ref#44230,23,1,2,1,61,73,71,3,4.0,1,0,0
3270,Ref#46441,15,0,1,1,60,72,73,2,3.0,0,1,0
3271,Ref#47478,19,0,3,0,55,66,84,2,1.0,0,1,0
3272,Ref#47605,16,1,2,1,53,63,89,1,4.5,1,0,1
3273,Ref#37277,17,0,3,0,59,70,77,1,1.5,0,0,1
3274,Ref#17373,23,1,1,0,88,100,18,2,4.0,1,0,0
3275,Ref#27264,16,1,1,1,59,70,77,2,2.5,0,1,0
3276,Ref#50570,17,1,3,0,75,90,41,3,2.0,0,0,0
3277,Ref#80630,23,0,2,0,74,88,44,3,4.0,1,1,0
3278,Ref#85471,17,0,2,0,62,74,70,2,4.0,1,1,0
3279,Ref#12955,17,1,2,1,96,100,10,3,1.5,1,0,1
3280,Ref#14873,17,1,3,1,65,78,63,2,3.5,1,0,1
3281,Ref#14929,22,1,1,1,54,64,88,2,2.0,0,0,0
3282,Ref#15863,21,0,2,0,59,70,77,3,3.0,1,0,1
3283,Ref#21534,15,0,3,0,52,62,92,3,4.5,1,1,0
3284,Ref#24456,17,0,2,0,76,91,39,1,1.5,1,1,0
3285,Ref#24743,20,1,1,1,87,100,19,1,4.0,1,0,1
3286,Ref#25798,17,0,2,0,62,74,70,3,1.5,0,0,0
3287,Ref#27270,17,1,1,0,78,93,35,2,3.5,1,0,1
3288,Ref#28504,22,0,3,1,67,80,59,3,4.5,1,0,0
3289,Ref#29462,18,1,3,1,62,74,70,3,5.0,1,1,0
3290,Ref#31214,18,0,3,0,73,87,46,1,3.0,0,0,0
3291,Ref#31482,16,0,3,1,96,100,10,1,4.5,1,0,0
3292,Ref#31916,18,1,3,1,78,93,35,1,4.5,1,0,0
3293,Ref#35775,18,1,2,1,90,100,16,3,1.5,1,0,1
3294,Ref#36795,22,0,2,0,86,100,20,1,4.0,1,0,1
3295,Ref#38767,18,0,1,1,52,62,92,2,3.5,1,1,0
3296,Ref#40271,18,1,1,0,56,67,83,1,3.0,0,0,1
3297,Ref#43549,18,0,1,0,52,62,92,2,1.5,0,0,1
3298,Ref#47634,15,0,2,1,63,75,68,2,3.0,0,0,0
3299,Ref#31681,22,0,2,0,77,92,38,1,2.0,1,0,0
3300,Ref#35941,19,1,3,1,76,91,40,3,4.0,1,0,0
3301,Ref#45262,17,1,3,0,96,100,11,3,4.0,1,0,0
3302,Ref#51321,23,0,3,0,58,69,80,2,2.0,0,0,0
3303,Ref#58075,15,1,3,0,87,100,20,1,1.0,1,1,0
3304,Ref#72744,21,0,3,1,94,100,13,1,2.0,1,1,0
3305,Ref#77059,22,1,1,0,73,87,47,3,3.0,0,0,1
3306,Ref#83214,21,1,1,0,87,100,20,1,3.5,1,0,1
3307,Ref#12118,18,1,3,0,75,90,42,3,1.0,0,1,0
3308,Ref#13634,21,1,1,1,72,86,49,2,3.0,1,0,1
3309,Ref#14042,17,0,3,1,53,63,91,1,4.5,1,0,1
3310,Ref#16186,21,0,2,1,92,100,15,1,1.5,1,1,0
3311,Ref#19756,21,1,2,1,76,91,40,1,4.5,1,0,1
3312,Ref#20874,17,1,3,1,52,62,93,2,1.5,1,0,1
3313,Ref#23526,20,0,2,0,59,70,78,1,4.5,1,1,0
3314,Ref#23581,16,1,1,0,90,100,17,2,2.0,1,0,1
3315,Ref#24036,17,1,1,1,64,76,67,1,3.0,0,1,0
3316,Ref#24700,15,0,3,1,96,100,11,3,3.0,1,0,0
3317,Ref#26498,18,0,1,1,62,74,71,1,3.0,0,0,0
3318,Ref#26795,23,0,1,0,71,85,51,1,2.0,0,0,1
3319,Ref#27706,16,1,3,0,75,90,42,1,2.5,0,1,0
3320,Ref#28054,22,0,3,0,69,82,56,3,3.0,0,0,0
3321,Ref#30262,21,1,2,0,59,70,78,3,4.5,1,0,0
3322,Ref#31098,16,0,2,0,70,84,53,1,2.0,0,0,1
3323,Ref#31617,15,1,1,1,55,66,86,1,1.0,0,0,0
3324,Ref#35918,17,1,2,0,94,100,13,3,4.5,1,1,0
3325,Ref#35984,16,1,3,0,80,96,31,1,1.5,1,0,0
3326,Ref#40365,18,0,3,1,84,100,23,1,4.5,1,0,1
3327,Ref#40521,16,0,1,1,75,90,42,3,5.0,1,0,1
3328,Ref#42490,23,0,1,0,57,68,82,2,1.5,0,0,1
3329,Ref#44242,22,1,1,1,70,84,53,1,1.5,0,1,0
3330,Ref#44380,16,0,3,0,95,100,12,1,3.5,1,0,1
3331,Ref#44501,22,0,1,0,81,97,29,2,2.5,1,1,0
3332,Ref#45618,19,0,1,1,70,84,53,1,2.5,1,0,1
3333,Ref#48022,22,0,2,1,66,79,62,1,3.5,1,0,0
3334,Ref#49061,22,0,2,0,93,100,14,2,3.0,1,0,1
3335,Ref#27462,16,0,2,1,58,69,81,3,2.5,1,0,1
3336,Ref#25042,17,0,3,0,87,100,21,1,4.5,1,0,1
3337,Ref#38618,15,1,1,1,55,66,87,1,2.0,0,1,0
3338,Ref#45935,23,0,1,0,60,72,76,3,2.0,1,0,1
3339,Ref#60836,22,1,2,1,71,85,52,2,3.0,1,0,1
3340,Ref#93628,16,0,3,1,60,72,76,3,1.0,1,0,0
3341,Ref#11043,15,0,3,0,56,67,85,2,3.5,1,1,0
3342,Ref#15180,22,0,2,0,72,86,50,1,4.0,1,1,0
3343,Ref#17118,19,0,2,1,57,68,83,2,1.0,0,0,0
3344,Ref#17188,15,0,2,0,67,80,61,1,1.0,0,1,0
3345,Ref#21359,16,1,2,1,97,100,11,2,2.0,1,1,0
3346,Ref#23011,16,1,1,0,89,100,19,2,2.0,1,0,0
3347,Ref#25653,18,0,1,1,96,100,12,1,3.0,1,0,0
3348,Ref#26397,20,0,2,0,89,100,19,2,3.0,1,0,1
3349,Ref#28320,21,0,1,1,91,100,17,3,4.5,1,1,0
3350,Ref#28718,22,1,3,0,55,66,87,1,3.0,0,0,1
3351,Ref#29904,23,0,2,1,96,100,12,3,1.5,1,1,0
3352,Ref#29985,19,1,3,1,91,100,17,3,5.0,1,1,0
3353,Ref#30542,20,0,3,0,79,94,35,3,2.5,1,0,0
3354,Ref#31443,17,1,1,0,67,80,61,2,1.5,0,0,1
3355,Ref#32983,16,0,2,1,62,74,72,1,1.0,0,1,0
3356,Ref#34259,18,0,1,0,55,66,87,3,3.5,1,0,0
3357,Ref#34580,18,0,2,0,94,100,14,1,3.0,1,1,0
3358,Ref#35612,21,1,3,0,82,98,28,1,3.0,1,1,0
3359,Ref#35831,20,0,1,1,68,81,59,3,5.0,1,0,1
3360,Ref#35976,23,0,3,1,87,100,21,1,1.0,1,1,0
3361,Ref#42347,15,1,3,1,62,74,72,3,3.0,0,1,0
3362,Ref#42375,16,0,2,1,80,96,32,2,4.5,1,0,0
3363,Ref#44572,19,0,3,0,97,100,11,1,1.0,1,0,0
3364,Ref#45628,15,1,2,1,83,99,26,2,1.0,1,0,1
3365,Ref#49825,15,0,2,1,54,64,90,2,3.5,1,0,1
3366,Ref#12118,16,0,2,1,56,67,86,3,2.5,1,0,1
3367,Ref#18775,16,1,1,0,66,79,64,1,3.0,0,1,0
3368,Ref#53586,16,0,2,0,77,92,40,3,3.5,1,1,0
3369,Ref#83818,18,1,1,0,98,100,11,2,4.5,1,0,1
3370,Ref#94311,15,0,2,1,76,91,42,1,4.5,1,0,1
3371,Ref#10145,16,1,3,1,83,99,27,3,2.5,1,1,0
3372,Ref#12246,20,1,1,0,77,92,40,2,1.0,1,0,0
3373,Ref#14931,22,0,3,0,60,72,77,1,4.5,1,0,1
3374,Ref#19365,15,0,3,0,89,100,20,2,1.5,1,0,0
3375,Ref#20181,18,0,3,1,90,100,19,2,2.0,1,0,0
3376,Ref#21516,17,0,3,0,86,100,23,2,4.5,1,1,0
3377,Ref#24735,21,1,1,1,69,82,58,2,4.5,1,1,0
3378,Ref#25522,15,0,1,0,93,100,16,2,4.5,1,1,0
3379,Ref#26731,21,0,3,0,93,100,16,1,2.5,1,1,0
3380,Ref#26839,20,1,2,1,51,61,97,3,3.5,1,0,1
3381,Ref#30032,15,1,3,0,86,100,23,2,2.5,1,0,1
3382,Ref#31133,18,0,3,0,76,91,42,2,1.5,1,0,0
3383,Ref#32020,20,0,2,1,88,100,21,1,3.5,1,0,1
3384,Ref#32494,21,1,2,0,62,74,73,3,4.0,1,0,0
3385,Ref#33271,22,0,2,0,69,82,58,2,2.0,0,1,0
3386,Ref#33843,21,1,3,1,66,79,64,3,1.0,1,0,1
3387,Ref#41387,23,0,2,0,66,79,64,1,3.5,1,1,0
3388,Ref#41438,20,1,1,1,74,88,47,2,2.5,0,1,0
3389,Ref#46317,21,1,1,0,70,84,55,1,4.5,1,1,0
3390,Ref#48675,20,1,1,0,55,66,88,2,2.0,0,1,0
3391,Ref#17457,21,1,2,1,81,97,32,2,3.0,1,0,1
3392,Ref#20697,15,0,1,1,54,64,92,1,5.0,1,0,0
3393,Ref#40398,17,0,1,1,90,100,20,2,4.0,1,0,1
3394,Ref#52552,16,0,3,0,67,80,63,3,3.0,0,0,1
3395,Ref#55359,16,0,2,1,78,93,39,2,1.5,1,1,0
3396,Ref#71827,22,0,3,0,58,69,83,3,3.0,1,0,0
3397,Ref#76456,17,1,2,1,94,100,16,2,1.5,1,0,0
3398,Ref#10638,18,1,2,1,64,76,70,2,2.5,0,0,0
3399,Ref#12719,22,1,1,1,74,88,48,1,2.5,1,0,1
3400,Ref#14101,18,0,3,1,80,96,34,3,4.0,1,1,0
3401,Ref#14169,19,1,2,1,98,100,12,1,4.0,1,0,1
3402,Ref#17102,17,0,2,0,67,80,63,2,1.5,0,1,0
3403,Ref#22685,18,0,2,1,84,100,26,3,4.0,1,0,1
3404,Ref#22837,21,1,3,0,71,85,54,1,4.0,1,0,1
3405,Ref#22906,15,0,1,0,94,100,16,2,2.5,1,1,0
3406,Ref#22984,15,1,3,0,71,85,54,1,2.0,0,0,0
3407,Ref#23402,18,1,1,1,51,61,98,1,1.5,0,0,0
3408,Ref#24676,18,0,2,0,97,100,13,3,4.5,1,0,0
3409,Ref#25025,17,1,1,1,64,76,70,1,3.5,1,0,0
3410,Ref#28443,16,1,1,1,81,97,32,2,2.5,1,0,1
3411,Ref#31905,17,1,2,0,73,87,50,3,4.5,1,0,0
3412,Ref#33639,20,0,3,1,58,69,83,3,3.0,1,0,1
3413,Ref#37365,19,0,1,1,52,62,96,1,2.0,0,1,0
3414,Ref#37755,16,1,1,1,92,100,18,3,4.0,1,0,1
3415,Ref#38525,17,0,2,0,75,90,45,3,2.0,0,0,1
3416,Ref#38925,18,1,2,0,67,80,63,2,3.5,1,1,0
3417,Ref#39572,17,1,2,1,65,78,67,2,2.5,1,0,1
3418,Ref#39721,22,0,2,1,51,61,98,1,2.5,0,0,0
3419,Ref#40152,22,0,1,1,99,100,11,1,1.5,1,0,0
3420,Ref#41962,23,0,1,1,89,100,21,2,3.5,1,0,1
3421,Ref#42501,21,0,2,1,63,75,72,1,1.5,0,1,0
3422,Ref#44213,21,0,1,0,86,100,24,2,1.5,1,1,0
3423,Ref#46981,19,1,1,0,52,62,96,3,2.5,1,0,1
3424,Ref#47422,15,1,1,1,98,100,12,2,1.5,1,0,0
3425,Ref#47622,23,0,1,0,96,100,14,1,1.5,1,0,0
3426,Ref#49365,21,0,2,0,57,68,85,3,2.5,1,0,0
3427,Ref#49601,15,1,1,1,76,91,43,3,3.0,1,0,1
3428,Ref#19242,15,0,1,1,58,69,84,2,1.0,1,0,1
3429,Ref#46786,17,1,1,1,64,76,71,1,1.5,0,1,0
3430,Ref#51520,15,0,2,1,96,100,15,1,2.5,1,0,0
3431,Ref#68915,18,0,1,1,84,100,27,2,2.0,1,0,0
3432,Ref#10837,15,0,3,0,68,81,62,1,1.5,0,1,0
3433,Ref#11798,21,1,1,0,78,93,40,2,4.5,1,0,1
3434,Ref#14722,17,0,2,0,63,75,73,1,4.0,1,0,1
3435,Ref#16565,18,0,1,1,90,100,21,1,1.5,1,0,0
